score,region,degradation_type,severity,boundary_radius,pixels,error_rate,error_auroc,error_auprc,aurc,oracle_aurc,eaurc,unique_score_count,tie_group_count,largest_tie_group,tied_pixel_fraction,sort_seconds,metric_seconds,risk_at_90_coverage,risk_at_80_coverage,risk_at_70_coverage,top_5_uncertainty_precision,top_5_uncertainty_recall,top_10_uncertainty_precision,top_10_uncertainty_recall,top_20_uncertainty_precision,top_20_uncertainty_recall,peak_process_rss_mb
calibrated_msp,full,lowlight,3,3.0,21528576.0,0.2287518691435978,0.7367601336858465,0.4514204383652379,0.12227254361218652,0.028423925221818025,0.0938486183903685,6588827.0,3879403.0,59.0,0.8741475516076864,2.4580464999889955,1.4969599000178277,0.19395476369160805,0.16385651605734958,0.13864329432162062,0.5823951231339921,0.12729846394766628,0.5419261279657088,0.2369057051573882,0.48833318314538166,0.4269545649665706,3398.3359375
calibrated_msp,full,turbidity,1,3.0,21528576.0,0.1436848400934646,0.7897647780714837,0.39296676748968473,0.05535743931073324,0.01085597857144167,0.044501460739291565,5901362.0,3388987.0,54.0,0.8833004561007658,2.365833800053224,1.4369973000138998,0.10767801700674953,0.08204496337745512,0.06451902733403389,0.512311076717554,0.1782760002974141,0.46774613095708123,0.3255362344140457,0.39024427063930833,0.5431948741324075,3398.3359375
calibrated_msp,full,turbidity,2,3.0,21528576.0,0.14813831625463755,0.795716428740161,0.40633367265715936,0.05524963641292855,0.011558388335650567,0.043691248077277985,5970645.0,3453558.0,54.0,0.8830815842162528,2.367990899947472,1.4309386999811977,0.11075021267597863,0.08302560765020399,0.0659443753299601,0.5188721225459366,0.1751309965141805,0.48463112755230486,0.3271477831322959,0.4085891870248758,0.5516321141901419,3398.3359375
calibrated_msp,full,turbidity,3,3.0,21528576.0,0.15635962174181886,0.7888186015512357,0.41323099183532086,0.0613128096131133,0.012916319453682667,0.048396490159430636,6072711.0,3511608.0,55.0,0.8810370458315496,2.2950045000761747,1.5061015000101179,0.11888379471234074,0.09113921316557104,0.07287443321182928,0.5431542628450181,0.17368754084724616,0.49364217240523994,0.3157095537995366,0.41724117429017615,0.5336943734775117,3398.3359375
calibrated_msp,interior,blur,1,3.0,19401571.0,0.1210932867240493,0.7824459717959041,0.3592024889077611,0.04911610085334626,0.007647071014694625,0.04146902983865163,4976681.0,2713978.0,56.0,0.8833752689408502,2.515957999974489,1.110165899968706,0.08702763132470256,0.06755702840304752,0.0554560381706931,0.4934271676155584,0.20373854317414372,0.4276842401495136,0.353185919809313,0.3352382474103262,0.5536860475014898,3409.7734375
calibrated_msp,interior,blur,2,3.0,19401571.0,0.12376631768633581,0.7839513410621687,0.3563773453855691,0.04846896119487489,0.007996165426010633,0.040472795768864256,4979481.0,2675972.0,59.0,0.8812720371974001,1.9294711999827996,1.001518000033684,0.08974639739943169,0.07070902827006859,0.057895604921545385,0.4751479003256436,0.19195372764559954,0.42994565391066086,0.34738518636666316,0.33599553129062976,0.5429515991805972,3409.7734375
calibrated_msp,interior,blur,3,3.0,19401571.0,0.14245784529510522,0.7863890774597012,0.3899803749708919,0.05472248759895034,0.010666529720231509,0.044055957878718834,5161190.0,2734654.0,55.0,0.8749309527563516,1.9799201999558136,1.0600678999908268,0.10661393172397149,0.08269362462073787,0.06681417558224297,0.5057835495871986,0.17752050901875824,0.4650528462114941,0.32644959705576093,0.38151464507391797,0.5356177091406148,3409.7734375
calibrated_msp,interior,clean,0,3.0,19401571.0,0.1186035914308176,0.7809784021699889,0.3530933479300082,0.0478395621004578,0.0073292328003849,0.0405103293000728,5038854.0,2759152.0,55.0,0.882499102778842,1.4836272000102326,0.716222699964419,0.0847894105254019,0.0650232130039467,0.0539379284446768,0.4794413650846993,0.2021193379154976,0.4229310190201004,0.356592249953935,0.332925033148082,0.561408128995922,3369.38671875
calibrated_msp,interior,color_attenuation,1,3.0,19401571.0,0.1210198906057659,0.7815594613241048,0.35597365989187213,0.04799005992556596,0.00763760036403263,0.04035245956153333,5118319.0,2797271.0,52.0,0.8803680382377282,1.469421400106512,0.709366700029932,0.0867815172356603,0.06646053215921881,0.0546174463040549,0.48060003360551046,0.19856250660143035,0.4291650473827389,0.35462372698869155,0.3392573369258252,0.5606638795853678,3377.16796875
calibrated_msp,interior,color_attenuation,2,3.0,19401571.0,0.1257802783083906,0.7858260127043972,0.3787796370436213,0.04914265685155314,0.008264571111434964,0.04087808574011818,5222641.0,2867331.0,53.0,0.8786020987681874,1.4452896999428049,0.7271824999479577,0.08885849679756748,0.06761539996406218,0.05529927620001325,0.5103120467508316,0.20285862391843743,0.4580760948335136,0.36418770373739673,0.3584397143015451,0.5699459295547538,3389.7734375
calibrated_msp,interior,color_attenuation,3,3.0,19401571.0,0.12846676178954786,0.7849515525095342,0.38173654200988955,0.05010393997583176,0.008629829749614938,0.041474110226216825,5383165.0,2975521.0,51.0,0.8759046883368362,2.3276333999820054,1.28048439999111,0.09164693076975323,0.06910451904765187,0.05762176848708867,0.49762442027917314,0.19367836636700253,0.4598450229311221,0.35794880312880023,0.36591565375491425,0.569665996243867,3395.7265625
calibrated_msp,interior,lowlight,1,3.0,19401571.0,0.12523310612321034,0.795128981264304,0.38225400063288645,0.047540963906642864,0.008191189492111192,0.03934977441453167,5200597.0,2864308.0,50.0,0.8795824832947806,2.3678993000648916,1.2640977000119165,0.08908763058936693,0.06598956514926593,0.05256547702321609,0.5088843279774121,0.20317493504392894,0.45054243004951144,0.3597632071856869,0.36220744965292767,0.5784533108561113,3398.3359375
calibrated_msp,interior,lowlight,2,3.0,19401571.0,0.140871375828277,0.7968599978949316,0.41138772733288015,0.05471154344397702,0.010424179848963207,0.04428736359501381,5472020.0,3056333.0,48.0,0.8754901342783015,2.1869395000394434,1.1343532999744639,0.102121512037914,0.07461902086925047,0.05850976725007547,0.5287780685902901,0.18768124850445972,0.4896199175531065,0.34756538849654206,0.40588070813838567,0.5762431003912736,3398.3359375
calibrated_msp,interior,lowlight,3,3.0,19401571.0,0.20514885109046066,0.7337911545019481,0.4235857948102425,0.11041801205078673,0.022650696694937588,0.08776731535584914,5907192.0,3274445.0,59.0,0.8643023804618708,2.4580464999889955,1.3260737000964582,0.1707261508145904,0.1419897241570061,0.12112369395704324,0.5556253665938548,0.13542011602402887,0.5149531636083247,0.251014519334407,0.45778551483578006,0.44629604970592,3398.3359375
calibrated_msp,interior,turbidity,1,3.0,19401571.0,0.11909226319868634,0.7849658030808914,0.35561380139929644,0.046584640969636694,0.007391062028574111,0.03919357894106258,5071755.0,2784616.0,53.0,0.882115783304352,2.365833800053224,1.2629103999352083,0.08525523763424886,0.06479191730412041,0.05327302280374933,0.48187209495309147,0.20231050512491036,0.4236252923730954,0.35571201479111064,0.3362937029596824,0.5647617456592011,3398.3359375
