method,condition,split,class_id,class_name,iou,dice,accuracy,classwise_ece
per_degradation,lowlight_s1,calibration,2,aquatic_plants,0.0967575005526142,0.1764428335413468,0.1250125900520035,0.0112607547225447
per_degradation,lowlight_s1,calibration,3,wrecks_ruins,0.3206159841992029,0.4855552076232342,0.4819930461570275,0.009118707641067
per_degradation,lowlight_s1,calibration,4,robots_instruments,0.3331446465133084,0.4997876972834286,0.4999698751626741,0.0037552384645275
per_degradation,lowlight_s1,calibration,5,reefs_invertebrates,0.5100267398876985,0.6755201433394875,0.6517704983881853,0.0298992754884957
per_degradation,lowlight_s1,calibration,6,fish_vertebrates,0.5965128075839845,0.7472696802059384,0.7135224322841753,0.0166723848623269
per_degradation,lowlight_s1,calibration,7,seafloor_rocks,0.2453166079071041,0.3939827130698699,0.349321577797681,0.0215482242196615
raw,lowlight_s2,calibration,0,background_waterbody,0.7116176840659686,0.8315147602068613,0.8779210080526235,0.0928486499368022
raw,lowlight_s2,calibration,1,human_divers,0.5111214986035315,0.6764796862143418,0.6988086425341776,0.0038725461300823
raw,lowlight_s2,calibration,2,aquatic_plants,0.0989307926331627,0.1800491774302062,0.1289201446133131,0.0148462076479178
raw,lowlight_s2,calibration,3,wrecks_ruins,0.2978606745713288,0.4590025422716647,0.4457445158622116,0.0047707521533619
raw,lowlight_s2,calibration,4,robots_instruments,0.2930443071442487,0.4532625920475244,0.5075131344290741,0.0043637027418949
raw,lowlight_s2,calibration,5,reefs_invertebrates,0.4912143668346382,0.6588112048267428,0.6167447766397997,0.0841627298834079
raw,lowlight_s2,calibration,6,fish_vertebrates,0.5426038224730338,0.7034908309810299,0.6538016318315127,0.0138607941277951
raw,lowlight_s2,calibration,7,seafloor_rocks,0.2368723924865352,0.3830183193115677,0.3450029179449562,0.0329782191929466
clean_global,lowlight_s2,calibration,0,background_waterbody,0.7116176840659686,0.8315147602068613,0.8779210080526235,0.0353903133689245
clean_global,lowlight_s2,calibration,1,human_divers,0.5111214986035315,0.6764796862143418,0.6988086425341776,0.0033834283873765
clean_global,lowlight_s2,calibration,2,aquatic_plants,0.0989307926331627,0.1800491774302062,0.1289201446133131,0.0111175326306219
clean_global,lowlight_s2,calibration,3,wrecks_ruins,0.2978606745713288,0.4590025422716647,0.4457445158622116,0.0098622545827729
clean_global,lowlight_s2,calibration,4,robots_instruments,0.2930443071442487,0.4532625920475244,0.5075131344290741,0.004955362925832
clean_global,lowlight_s2,calibration,5,reefs_invertebrates,0.4912143668346382,0.6588112048267428,0.6167447766397997,0.0399503488615751
clean_global,lowlight_s2,calibration,6,fish_vertebrates,0.5426038224730338,0.7034908309810299,0.6538016318315127,0.0136695611759766
clean_global,lowlight_s2,calibration,7,seafloor_rocks,0.2368723924865352,0.3830183193115677,0.3450029179449562,0.0226874702357736
pooled,lowlight_s2,calibration,0,background_waterbody,0.7116176840659686,0.8315147602068613,0.8779210080526235,0.0399954608637175
pooled,lowlight_s2,calibration,1,human_divers,0.5111214986035315,0.6764796862143418,0.6988086425341776,0.0044476299021257
pooled,lowlight_s2,calibration,2,aquatic_plants,0.0989307926331627,0.1800491774302062,0.1289201446133131,0.0135721827164689
pooled,lowlight_s2,calibration,3,wrecks_ruins,0.2978606745713288,0.4590025422716647,0.4457445158622116,0.011545265317987
pooled,lowlight_s2,calibration,4,robots_instruments,0.2930443071442487,0.4532625920475244,0.5075131344290741,0.005751401401158
pooled,lowlight_s2,calibration,5,reefs_invertebrates,0.4912143668346382,0.6588112048267428,0.6167447766397997,0.0397007137271659
pooled,lowlight_s2,calibration,6,fish_vertebrates,0.5426038224730338,0.7034908309810299,0.6538016318315127,0.0171593004445167
pooled,lowlight_s2,calibration,7,seafloor_rocks,0.2368723924865352,0.3830183193115677,0.3450029179449562,0.0221146595120949
per_degradation,lowlight_s2,calibration,0,background_waterbody,0.7116176840659686,0.8315147602068613,0.8779210080526235,0.0378856533916447
per_degradation,lowlight_s2,calibration,1,human_divers,0.5111214986035315,0.6764796862143418,0.6988086425341776,0.0039579969999281
per_degradation,lowlight_s2,calibration,2,aquatic_plants,0.0989307926331627,0.1800491774302062,0.1289201446133131,0.0125116583516532
per_degradation,lowlight_s2,calibration,3,wrecks_ruins,0.2978606745713288,0.4590025422716647,0.4457445158622116,0.0107977405681329
per_degradation,lowlight_s2,calibration,4,robots_instruments,0.2930443071442487,0.4532625920475244,0.5075131344290741,0.0053906997851322
per_degradation,lowlight_s2,calibration,5,reefs_invertebrates,0.4912143668346382,0.6588112048267428,0.6167447766397997,0.03970092703201
per_degradation,lowlight_s2,calibration,6,fish_vertebrates,0.5426038224730338,0.7034908309810299,0.6538016318315127,0.0156534849416718
per_degradation,lowlight_s2,calibration,7,seafloor_rocks,0.2368723924865352,0.3830183193115677,0.3450029179449562,0.0223607844618861
raw,lowlight_s3,calibration,0,background_waterbody,0.6428774542328095,0.7826237466178148,0.8496046919018507,0.1322822298325989
raw,lowlight_s3,calibration,1,human_divers,0.092629216410985,0.1695528822032582,0.240809718324111,0.0219307292967836
raw,lowlight_s3,calibration,2,aquatic_plants,0.0602019837226399,0.1135670082624358,0.0773214730625897,0.0169506162388122
raw,lowlight_s3,calibration,3,wrecks_ruins,0.1883505426179219,0.3169949200393143,0.4692054511978346,0.0149430679836879
raw,lowlight_s3,calibration,4,robots_instruments,0.0945062762466438,0.1726920681912054,0.2481262351183303,0.0077735364653371
raw,lowlight_s3,calibration,5,reefs_invertebrates,0.4114689361016619,0.5830364743812195,0.504132862056802,0.1000588776586303
raw,lowlight_s3,calibration,6,fish_vertebrates,0.3749637917271964,0.5454162414796043,0.4701689513799967,0.0244936039361811
raw,lowlight_s3,calibration,7,seafloor_rocks,0.1647180311623005,0.2828461941091861,0.2313877158570045,0.0389192185990838
clean_global,lowlight_s3,calibration,0,background_waterbody,0.6428774542328095,0.7826237466178148,0.8496046919018507,0.0591017579191796
clean_global,lowlight_s3,calibration,1,human_divers,0.092629216410985,0.1695528822032582,0.240809718324111,0.0126754948234137
clean_global,lowlight_s3,calibration,2,aquatic_plants,0.0602019837226399,0.1135670082624358,0.0773214730625897,0.0131008571874461
clean_global,lowlight_s3,calibration,3,wrecks_ruins,0.1883505426179219,0.3169949200393143,0.4692054511978346,0.0265488220165966
clean_global,lowlight_s3,calibration,4,robots_instruments,0.0945062762466438,0.1726920681912054,0.2481262351183303,0.0152429937977024
clean_global,lowlight_s3,calibration,5,reefs_invertebrates,0.4114689361016619,0.5830364743812195,0.504132862056802,0.0647069492947254
clean_global,lowlight_s3,calibration,6,fish_vertebrates,0.3749637917271964,0.5454162414796043,0.4701689513799967,0.0086545717645786
clean_global,lowlight_s3,calibration,7,seafloor_rocks,0.1647180311623005,0.2828461941091861,0.2313877158570045,0.0284535854336174
pooled,lowlight_s3,calibration,0,background_waterbody,0.6428774542328095,0.7826237466178148,0.8496046919018507,0.0594994960927202
pooled,lowlight_s3,calibration,1,human_divers,0.092629216410985,0.1695528822032582,0.240809718324111,0.0133769830776542
pooled,lowlight_s3,calibration,2,aquatic_plants,0.0602019837226399,0.1135670082624358,0.0773214730625897,0.0157586960339517
pooled,lowlight_s3,calibration,3,wrecks_ruins,0.1883505426179219,0.3169949200393143,0.4692054511978346,0.0283829297455625
pooled,lowlight_s3,calibration,4,robots_instruments,0.0945062762466438,0.1726920681912054,0.2481262351183303,0.0165665276483983
pooled,lowlight_s3,calibration,5,reefs_invertebrates,0.4114689361016619,0.5830364743812195,0.504132862056802,0.0649743900993985
pooled,lowlight_s3,calibration,6,fish_vertebrates,0.3749637917271964,0.5454162414796043,0.4701689513799967,0.0121367911351389
pooled,lowlight_s3,calibration,7,seafloor_rocks,0.1647180311623005,0.2828461941091861,0.2313877158570045,0.0281114469971378
per_degradation,lowlight_s3,calibration,0,background_waterbody,0.6428774542328095,0.7826237466178148,0.8496046919018507,0.0590976890329044
per_degradation,lowlight_s3,calibration,1,human_divers,0.092629216410985,0.1695528822032582,0.240809718324111,0.013064864460884
per_degradation,lowlight_s3,calibration,2,aquatic_plants,0.0602019837226399,0.1135670082624358,0.0773214730625897,0.0146096899931739
per_degradation,lowlight_s3,calibration,3,wrecks_ruins,0.1883505426179219,0.3169949200393143,0.4692054511978346,0.0275942683857689
per_degradation,lowlight_s3,calibration,4,robots_instruments,0.0945062762466438,0.1726920681912054,0.2481262351183303,0.0159916824645286
per_degradation,lowlight_s3,calibration,5,reefs_invertebrates,0.4114689361016619,0.5830364743812195,0.504132862056802,0.0648468010190637
per_degradation,lowlight_s3,calibration,6,fish_vertebrates,0.3749637917271964,0.5454162414796043,0.4701689513799967,0.0106163573723945
per_degradation,lowlight_s3,calibration,7,seafloor_rocks,0.1647180311623005,0.2828461941091861,0.2313877158570045,0.0282411700410785
raw,blur_s1,calibration,0,background_waterbody,0.7261088082198731,0.8413244921317623,0.8797568110597586,0.0842733184691925
raw,blur_s1,calibration,1,human_divers,0.6570088285768655,0.793005827423554,0.8016957005682515,0.002281268089798
raw,blur_s1,calibration,2,aquatic_plants,0.0724534126912919,0.1351171283225667,0.0888274553251944,0.0154225033948423
raw,blur_s1,calibration,3,wrecks_ruins,0.3046285437372432,0.4669965948538935,0.44829885353054,0.0048436198150856
raw,blur_s1,calibration,4,robots_instruments,0.3437537434495977,0.5116320533063377,0.5100375957969827,0.0032770538680189
raw,blur_s1,calibration,5,reefs_invertebrates,0.4952762356419081,0.6624545001603541,0.6326523985555856,0.0882339537565324
raw,blur_s1,calibration,6,fish_vertebrates,0.5734217768135983,0.7288850138770273,0.6977265561161483,0.0146259698837617
raw,blur_s1,calibration,7,seafloor_rocks,0.2334456496105407,0.3785260415556226,0.3485183830532241,0.0373764900646964
clean_global,blur_s1,calibration,0,background_waterbody,0.7261088082198731,0.8413244921317623,0.8797568110597586,0.0316211736982607
clean_global,blur_s1,calibration,1,human_divers,0.6570088285768655,0.793005827423554,0.8016957005682515,0.003612072165484
clean_global,blur_s1,calibration,2,aquatic_plants,0.0724534126912919,0.1351171283225667,0.0888274553251944,0.006128886816716
clean_global,blur_s1,calibration,3,wrecks_ruins,0.3046285437372432,0.4669965948538935,0.44829885353054,0.0058253076905891
clean_global,blur_s1,calibration,4,robots_instruments,0.3437537434495977,0.5116320533063377,0.5100375957969827,0.0028500615096375
clean_global,blur_s1,calibration,5,reefs_invertebrates,0.4952762356419081,0.6624545001603541,0.6326523985555856,0.0321316258678548
clean_global,blur_s1,calibration,6,fish_vertebrates,0.5734217768135983,0.7288850138770273,0.6977265561161483,0.0109990242981508
clean_global,blur_s1,calibration,7,seafloor_rocks,0.2334456496105407,0.3785260415556226,0.3485183830532241,0.0261127584108949
pooled,blur_s1,calibration,0,background_waterbody,0.7261088082198731,0.8413244921317623,0.8797568110597586,0.0342949594177094
pooled,blur_s1,calibration,1,human_divers,0.6570088285768655,0.793005827423554,0.8016957005682515,0.0046458564146921
