method,fit_scope,condition,degradation_type,severity,split,temperature,miou,pixel_accuracy,mean_accuracy,mean_dice,nll,brier_score,ece,error_auroc,aurc,mean_confidence,mean_correct_confidence,mean_wrong_confidence
per_degradation,per_degradation,turbidity_s3,turbidity,3,val,1.9494872635995815,0.5364679632192935,0.8171456858084808,0.6389862115263727,0.6583700523911677,0.6047818642591596,0.2781638309835843,0.025050385645479734,0.7974559171307548,0.06573719946927516,0.7945736646652222,0.8318272233009338,0.6280941367149353
raw,none,lowlight_s1,lowlight,1,val,1.0,0.5540233766085042,0.82694215353584,0.6543010594412226,0.6713242419400891,0.7627298029953304,0.2780184194196123,0.09181121784393216,0.7942888105325798,0.0630130577771654,0.9187533855438232,0.944052517414093,0.7978637218475342
clean_global,clean_global,lowlight_s1,lowlight,1,val,1.927998726450754,0.5540233766085042,0.82694215353584,0.6543010594412226,0.6713242419400891,0.5800060173510779,0.26569455326782876,0.025070226955326923,0.7918092006235696,0.06353777556381494,0.8140295147895813,0.8478031754493713,0.6526445150375366
pooled,pooled,lowlight_s1,lowlight,1,val,1.9671212672389797,0.5540233766085042,0.82694215353584,0.6543010594412226,0.6713242419400891,0.5799336607597735,0.2660805823414656,0.026659640057077827,0.7916001553396643,0.06358274377301967,0.8090493083000183,0.8429518342018127,0.647049069404602
per_degradation,per_degradation,lowlight_s1,lowlight,1,val,2.0695141636564007,0.5540233766085042,0.82694215353584,0.6543010594412226,0.6713242419400891,0.5812635414495134,0.2674224471029807,0.03320521143394956,0.7910254338802238,0.06370693858432284,0.7959015965461731,0.8300703167915344,0.6326295137405396
raw,none,lowlight_s2,lowlight,2,val,1.0,0.515991950895779,0.7936287100456622,0.6382880892679974,0.6430334243541196,0.8514649995022894,0.32617721419719076,0.10717266111938827,0.7852801355062152,0.07993205580395527,0.900800883769989,0.9314156770706177,0.7830678820610046
clean_global,clean_global,lowlight_s2,lowlight,2,val,1.927998726450754,0.515991950895779,0.7936287100456622,0.6382880892679974,0.6430334243541196,0.6623639791886374,0.30909052649952323,0.025172502355569514,0.780999014486623,0.08128978036265963,0.7807049751281738,0.8206318020820618,0.6271607875823975
pooled,pooled,lowlight_s2,lowlight,2,val,1.9671212672389797,0.515991950895779,0.7936287100456622,0.6382880892679974,0.6430334243541196,0.662523165866846,0.3094752651371368,0.02725529150022002,0.7807157204798059,0.081376373605826,0.7752865552902222,0.8153195381164551,0.6213341951370239
per_degradation,per_degradation,lowlight_s2,lowlight,2,val,2.0695141636564007,0.515991950895779,0.7936287100456622,0.6382880892679974,0.6430334243541196,0.6644873836813452,0.31086006157292984,0.03386789352274817,0.7799530149403138,0.08160945726450951,0.7610910534858704,0.8013181686401367,0.6063923835754395
raw,none,lowlight_s3,lowlight,3,val,1.0,0.3596068134770407,0.6522028674818066,0.5061128386545453,0.5027589449983079,1.3965419235113368,0.532440926567786,0.183522397210027,0.7413331755364577,0.18378854488259577,0.8357204794883728,0.8858216404914856,0.7417685389518738
clean_global,clean_global,lowlight_s3,lowlight,3,val,1.927998726450754,0.3596068134770407,0.6522028674818066,0.5061128386545453,0.5027589449983079,1.0532533320480648,0.48470157466522634,0.02698995068173206,0.7439420746300833,0.182991776897867,0.679168164730072,0.7386760711669922,0.5675767064094543
pooled,pooled,lowlight_s3,lowlight,3,val,1.9671212672389797,0.3596068134770407,0.6522028674818066,0.5061128386545453,0.5027589449983079,1.0508658671850846,0.4843519470644505,0.020707067242549487,0.7439250878836818,0.1830040773070238,0.6728857159614563,0.7322869300842285,0.5614941120147705
per_degradation,per_degradation,lowlight_s3,lowlight,3,val,2.0695141636564007,0.3596068134770407,0.6522028674818066,0.5061128386545453,0.5027589449983079,1.046748485013593,0.48394491175356885,0.01131817100722098,0.7438484553635271,0.18304842225159823,0.6566739678382874,0.7156739830970764,0.5460348725318909
raw,none,blur_s1,blur,1,val,1.0,0.5611698273951123,0.835395987175371,0.6534271096188087,0.6764230395904425,0.7569357996843359,0.26906351919769333,0.08767282646123814,0.7797318883451059,0.06354841166312976,0.9230687618255615,0.9454814195632935,0.8093205094337463
clean_global,clean_global,blur_s1,blur,1,val,1.927998726450754,0.5611698273951123,0.835395987175371,0.6534271096188087,0.6764230395904425,0.5702702726947663,0.25935398915405505,0.03338786136978545,0.7776942314107533,0.06376930444951197,0.8210397362709045,0.8513447642326355,0.6672362685203552
pooled,pooled,blur_s1,blur,1,val,1.9671212672389797,0.5611698273951123,0.835395987175371,0.6534271096188087,0.6764230395904425,0.5700472743906749,0.2597755308020605,0.03498812798758537,0.7775021692673245,0.06380203389906063,0.8161441087722778,0.8465811610221863,0.6616700291633606
per_degradation,per_degradation,blur_s1,blur,1,val,1.9360169736237696,0.5611698273951123,0.835395987175371,0.6534271096188087,0.6764230395904425,0.5701965073653733,0.25943501536341745,0.03369857954283341,0.7776554042262598,0.06377588338914007,0.8200387954711914,0.8503721356391907,0.6660922765731812
