split,condition,degradation_type,severity,boundary_radius,score,region,pixels,error_rate,error_auroc,error_auprc,aurc,oracle_aurc,eaurc,unique_score_count,tie_group_count,largest_tie_group,tied_pixel_fraction,score_dtype,sort_seconds,metric_seconds,risk_at_90_coverage,risk_at_80_coverage,risk_at_70_coverage,top_5_uncertainty_precision,top_5_uncertainty_recall,top_10_uncertainty_precision,top_10_uncertainty_recall,top_20_uncertainty_precision,top_20_uncertainty_recall,peak_process_rss_mb
confirmation,turbidity_s3,turbidity,3,3,raw_msp,boundary,7003338.0,0.47146960492268114,0.5702437048189525,0.5392698019566305,0.42673932347704496,0.1344495752185068,0.29228974825853815,4151690.0,1596693.0,1971.0,0.6351743982655128,float32,5.75070550001692,0.475620299926959,0.4576913710206481,0.44706819301008394,0.4369396677543792,0.6305334311914029,0.06686895662779263,0.5954730171603835,0.1263015008808669,0.5690756124934674,0.24140507428992317,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,raw_msp,interior,68346678.0,0.22641940256408657,0.756867653742345,0.4552253253152865,0.10382295093054755,0.02782160185343052,0.07600134907711703,7509171.0,6040308.0,726668.0,0.978508640902781,float32,5.75070550001692,0.8354845000430942,0.19192624564547783,0.1620141088421213,0.13545829812679439,0.5738595642099955,0.12672491281752643,0.5368578254276579,0.2371077014857628,0.48404058543882456,0.4275610606878934,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,calibrated_msp,full,75350016.0,0.24919536845221107,0.748995560041691,0.46883083602520964,0.11915035177655185,0.03400739905694907,0.08514295271960279,9296944.0,8442760.0,21617.0,0.988663784756197,float32,5.862701999954879,1.0785155000630766,0.21616372617971602,0.1859226180547329,0.15768347373370045,0.5793188464537459,0.11623789013525061,0.5464801764116615,0.21929789819776838,0.5022863519700017,0.40312657635167376,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,calibrated_msp,boundary,7003338.0,0.47146960492268114,0.5704307168656514,0.5408087892347117,0.42700373190223256,0.1344495752185068,0.29255415668372575,4486317.0,1560399.0,66.0,0.5822109399831908,float32,5.862701999954879,0.5023356999736279,0.4567277036905413,0.44638500696066813,0.43662604182454207,0.6339689348225276,0.06723329661666558,0.6041474496454549,0.12814137239574894,0.5718078802399997,0.2425641176294217,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,calibrated_msp,interior,68346678.0,0.22641940256408657,0.7554432263659419,0.4524740135697899,0.10442067632440778,0.02782160185343052,0.07659907447097726,9084488.0,8118253.0,21617.0,0.9858627364449227,float32,5.862701999954879,1.0365980000933632,0.19226407668577117,0.16207677038488622,0.135812385072532,0.5676401545766379,0.1253514859501904,0.5338174143937936,0.23576487879106287,0.48378992220251227,0.42733964570242067,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,entropy,full,75350016.0,0.24919536845221107,0.7260002875303089,0.4258988493708275,0.12559615335578203,0.03400739905694907,0.09158875429883295,29195437.0,15541433.0,83.0,0.8187922879804034,float32,5.663995199953206,3.43759119999595,0.22383531877121904,0.19809942089207355,0.17328206124969694,0.5036750487922896,0.10106028026495356,0.47743583876951856,0.1915909862530373,0.45357916147718197,0.36403500464149535,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,entropy,boundary,7003338.0,0.47146960492268114,0.5487699320328022,0.51831507450696,0.4384287824769545,0.1344495752185068,0.3039792072584477,5173800.0,1206032.0,64.0,0.433446165242917,float32,5.663995199953206,0.5743078000377864,0.4619746454270622,0.4548024603899739,0.44772809376425976,0.5800061113697179,0.06151046334173365,0.5569242675637625,0.11812520272658358,0.5381383898412915,0.22828133050489466,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,entropy,interior,68346678.0,0.22641940256408657,0.7324614819607246,0.4054630325976403,0.11023484876737606,0.02782160185343052,0.08241324691394554,28560376.0,14659896.0,83.0,0.7966180594761314,float32,5.663995199953206,3.2763280000071973,0.20068192860740644,0.17491847974920277,0.15097042546220502,0.48033745018777796,0.1060725050071037,0.4580567044368505,0.20230453426407238,0.43242311529564104,0.38196649496684504,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,probability_margin,full,75350016.0,0.24919536845221107,0.7488924668000834,0.46259777886072195,0.11910227983589022,0.03400739905694907,0.08509488077894115,15924029.0,13998339.0,16809.0,0.9744434029051832,float32,5.908600499969907,1.806371899903752,0.21660783909201903,0.18626917018083589,0.15770633333905476,0.5631788817043446,0.11299947408714177,0.542483181443463,0.21769393773686282,0.5009001324750809,0.4020140199048031,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,probability_margin,boundary,7003338.0,0.47146960492268114,0.5671121207853893,0.5288423431470718,0.42808867939938067,0.1344495752185068,0.29363910418087386,5032120.0,1280787.0,64.0,0.46435071390242766,float32,5.908600499969907,0.5509805000619963,0.460385324143008,0.4491011519327121,0.4383119724327397,0.5775444288011149,0.061249398445301,0.5712274429058135,0.12115894642445578,0.5609437782543758,0.23795550448671218,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,probability_margin,interior,68346678.0,0.22641940256408657,0.7556374216625082,0.44755255910287034,0.10432234923281455,0.02782160185343052,0.07650074737938403,15588802.0,13258866.0,16809.0,0.9659100329645868,float32,5.908600499969907,1.7482406999915838,0.1925044037334432,0.16236292791330406,0.13570474178425135,0.5585353963060093,0.12334089003085878,0.5316543539495993,0.23480954524499945,0.48264531649525627,0.4263285965363262,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,logit_margin,full,75350016.0,0.24919536845221107,0.7467531138264734,0.4583363206644818,0.11980720315700906,0.03400739905694907,0.08579980410006,29513384.0,17466355.0,248.0,0.8401190916800867,float32,5.992739700013772,3.340015400084667,0.2173057544851977,0.18745781181787957,0.15908307121060092,0.556076914998386,0.11157449433589636,0.5362018483870342,0.21517329161535134,0.4961455882825247,0.39819810271943545,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,logit_margin,boundary,7003338.0,0.47146960492268114,0.5639767237499931,0.5252540927366354,0.4294671088614364,0.1344495752185068,0.2950175336429296,5544854.0,891188.0,95.0,0.335507439452444,float32,5.992739700013772,0.6113685000455007,0.4612176255611411,0.4506962839688427,0.4403299895539617,0.5695253978815822,0.060398968945088845,0.5637367313310506,0.11957014544222183,0.5545625373036294,0.23524854619864374,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,logit_margin,interior,68346678.0,0.22641940256408657,0.753732887135949,0.44333635233128965,0.1049078787201614,0.02782160185343052,0.07708627686673088,28046992.0,16121360.0,242.0,0.8255126313527631,float32,5.992739700013772,3.065820000017993,0.19318207445516433,0.16355597844857483,0.13681220195747237,0.5513017522496256,0.12174349065029744,0.5255553338102483,0.23211586252666538,0.477873102248712,0.42211322070532536,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,energy,full,75350016.0,0.24919536845221107,0.6756567602621393,0.3726924569260197,0.145145955997064,0.03400739905694907,0.11113855694011493,16222694.0,11650306.0,99.0,0.939318022175337,float32,5.6904030999867246,1.869193800026551,0.22881284792587178,0.21192198551229022,0.19432919789647599,0.4585861025650694,0.09201337283227382,0.43263808783897556,0.17361402561091002,0.39828889008036533,0.3196599629420053,7184.40234375
