comparison,method,target_alpha,seed,metric,mean_improvement,ci95_low,ci95_high,iterations,cluster_unit,clusters
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260724.0,lowlight_s3_risk_excess_reduction,0.00584719458298697,0.003652052172427084,0.007995157485462496,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260724.0,blur_s3_risk_excess_reduction,0.004386647387906985,0.002927699564210834,0.006030660461771985,1000,original_sample_id_with_all_13_conditions,511
oracle_condition_crc - global_crc,oracle_condition_crc,0.15,,coverage_improvement,0.008461538461538576,0.008461538461538576,0.008461538461538576,1000,original_sample_id_with_all_13_conditions,511
oracle_condition_crc - global_crc,oracle_condition_crc,0.15,,risk_excess_reduction,-0.0009693373754299546,-0.0016110807187812207,-0.0002685772900451733,1000,original_sample_id_with_all_13_conditions,511
oracle_condition_crc - global_crc,oracle_condition_crc,0.15,,worst_condition_risk_excess_reduction,0.002793224403288269,-0.00035339440697025034,0.005833628035657813,1000,original_sample_id_with_all_13_conditions,511
oracle_condition_crc - global_crc,oracle_condition_crc,0.15,,lowlight_s3_risk_excess_reduction,0.021080873626317165,0.017422278203699754,0.024735189367681633,1000,original_sample_id_with_all_13_conditions,511
oracle_condition_crc - global_crc,oracle_condition_crc,0.15,,blur_s3_risk_excess_reduction,0.03019105467625024,0.02507039758137297,0.035666708694002576,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260722.0,coverage_improvement,-0.0021390937829291736,-0.0032714887851871912,-0.0010520849013997452,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260722.0,risk_excess_reduction,0.00031914542178695433,-7.186615291986879e-05,0.0007338195581708381,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260722.0,worst_condition_risk_excess_reduction,-0.000586043057922871,-0.0013433249185359688,0.0001608923769642928,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260722.0,lowlight_s3_risk_excess_reduction,0.0043474411986198815,0.0033962220227700696,0.005267000532299387,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260722.0,blur_s3_risk_excess_reduction,0.0004857359974957304,-0.00012616220756527937,0.0010844272835844723,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260723.0,coverage_improvement,-0.002166189974408927,-0.0032473280144510756,-0.0009768177028448752,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260723.0,risk_excess_reduction,0.00031085876615136605,-6.232687953761785e-05,0.0007310931635132372,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260723.0,worst_condition_risk_excess_reduction,-0.0006556725099227966,-0.0013735613872694805,0.0001228111392721055,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260723.0,lowlight_s3_risk_excess_reduction,0.0043474411986198815,0.003396459747539447,0.005335548325478577,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260723.0,blur_s3_risk_excess_reduction,0.0004161065454958048,-0.00012850415816640309,0.0009810109984933382,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260724.0,coverage_improvement,-0.002220382357368434,-0.003379572482311981,-0.0010700737618543593,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260724.0,risk_excess_reduction,0.0003331119466877745,-6.423081021043955e-05,0.000699811248321326,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260724.0,worst_condition_risk_excess_reduction,-0.000586043057922871,-0.0013206648722520178,0.00013277356196208712,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260724.0,lowlight_s3_risk_excess_reduction,0.0043474411986198815,0.0034550884546365656,0.005288006698951538,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.15,20260724.0,blur_s3_risk_excess_reduction,0.0004873239948659057,-0.00014401568787950522,0.0010377275020747485,1000,original_sample_id_with_all_13_conditions,511
