method,fit_scope,condition,degradation_type,severity,split,temperature,miou,pixel_accuracy,mean_accuracy,mean_dice,nll,brier_score,ece,error_auroc,aurc,mean_confidence,mean_correct_confidence,mean_wrong_confidence
clean_global,clean_global,blur_s2,blur,2,calibration,2.374134304573457,0.43646065854191685,0.743669137762809,0.5271356907023719,0.5781667465694411,0.7964702436825943,0.38242416046005745,0.053753023498146785,0.7337027566762182,0.130723210195656,0.7974029183387756,0.8337929248809814,0.6918278336524963
pooled,pooled,blur_s2,blur,2,calibration,2.5244115136249192,0.43646065854191685,0.743669137762809,0.5271356907023719,0.5781667465694411,0.7874201679062864,0.3801700066602345,0.04001799046207687,0.7328818076423596,0.13108748293973077,0.7801682353019714,0.8167183995246887,0.6741284728050232
per_degradation,per_degradation,blur_s2,blur,2,calibration,2.7438737410488145,0.43646065854191685,0.743669137762809,0.5271356907023719,0.5781667465694411,0.7820221904277385,0.3783478180984604,0.02685843449533791,0.7315760345893353,0.13166160813663338,0.7543653845787048,0.7908053398132324,0.6486456990242004
raw,none,blur_s3,blur,3,calibration,1.0,0.3799537909400553,0.7219195828975968,0.4665393270706638,0.5172117673039909,1.5405949980985252,0.4712118507996006,0.19913173184261204,0.7277692831693892,0.14817011023377336,0.9210492372512817,0.9458431005477905,0.856682300567627
clean_global,clean_global,blur_s3,blur,3,calibration,2.374134304573457,0.3799537909400553,0.7219195828975968,0.4665393270706638,0.5172117673039909,0.8741858879516549,0.41298680313824565,0.06953967935642094,0.7282669113135875,0.14790600608356372,0.7908874750137329,0.8297504186630249,0.6899963021278381
pooled,pooled,blur_s3,blur,3,calibration,2.5244115136249192,0.3799537909400553,0.7219195828975968,0.4665393270706638,0.5172117673039909,0.8615942508216918,0.40999882975275437,0.05287286499583849,0.7278109863152648,0.1480950083984255,0.7734825611114502,0.8125917911529541,0.6719518899917603
per_degradation,per_degradation,blur_s3,blur,3,calibration,2.7438737410488145,0.3799537909400553,0.7219195828975968,0.4665393270706638,0.5172117673039909,0.8517371967812953,0.4071290996756766,0.032804629850861106,0.727018097401917,0.1484242176700839,0.7475100159645081,0.7865968346595764,0.6460371613502502
raw,none,clean,clean,0,confirmation,1.0,0.5189482380784227,0.7907046098039315,0.6104206713830393,0.6419374293198085,0.9604416964597924,0.3377919230261013,0.12027140861821398,0.7646053609754985,0.09336166953906937,0.9109746217727661,0.9376190304756165,0.8103135824203491
clean_global,clean_global,clean,clean,0,confirmation,2.374134304573457,0.5189482380784227,0.7907046098039315,0.6104206713830393,0.6419374293198085,0.6503957054567845,0.31414294237674745,0.025261109179721204,0.7634811680279818,0.09370955946325366,0.7721685171127319,0.808279812335968,0.6357423663139343
pooled,pooled,clean,clean,0,confirmation,2.5244115136249192,0.5189482380784227,0.7907046098039315,0.6104206713830393,0.6419374293198085,0.6539277227890702,0.31560427817502057,0.039193581579086756,0.7628448244062185,0.09390291110315005,0.7541708946228027,0.7901439666748047,0.6182668209075928
per_degradation,per_degradation,clean,clean,0,confirmation,2.374134304573457,0.5189482380784227,0.7907046098039315,0.6104206713830393,0.6419374293198085,0.6503957054567845,0.31414294237674745,0.025261109179721204,0.7634811680279818,0.09370955946325366,0.7721685171127319,0.808279812335968,0.6357423663139343
raw,none,color_s1,color_attenuation,1,confirmation,1.0,0.509947312845305,0.7890014515723527,0.5997119023718528,0.6349579835142793,0.9829557784408766,0.34099503749607696,0.12142078875715138,0.7604312606267103,0.09585703539950506,0.9104222059249878,0.9370033740997314,0.8110255599021912
clean_global,clean_global,color_s1,color_attenuation,1,confirmation,2.374134304573457,0.509947312845305,0.7890014515723527,0.5997119023718528,0.6349579835142793,0.6591109267315882,0.31753897381803475,0.025672193968679227,0.7592877703933747,0.0963190132387307,0.7724641561508179,0.8083001375198364,0.6384600400924683
pooled,pooled,color_s1,color_attenuation,1,confirmation,2.5244115136249192,0.509947312845305,0.7890014515723527,0.5997119023718528,0.6349579835142793,0.6619101031030306,0.318917603045864,0.03850901904351509,0.7586779518153647,0.09652177245809651,0.7545750141143799,0.7902640104293823,0.6211205720901489
per_degradation,per_degradation,color_s1,color_attenuation,1,confirmation,2.463548538390084,0.509947312845305,0.7890014515723527,0.5997119023718528,0.6349579835142793,0.6603622370166451,0.3182605350243058,0.032898966476383455,0.7589333842744159,0.09643717175226833,0.7618524432182312,0.7976217269897461,0.6280977129936218
raw,none,color_s2,color_attenuation,2,confirmation,1.0,0.48820847255221844,0.783029893450852,0.5818407161444322,0.6171785987398205,1.033813293562373,0.3522588739086167,0.12794680541054765,0.751876629921479,0.10230400300265298,0.910976767539978,0.9373122453689575,0.815933346748352
clean_global,clean_global,color_s2,color_attenuation,2,confirmation,2.374134304573457,0.48820847255221844,0.783029893450852,0.5818407161444322,0.6171785987398205,0.678947440643211,0.3266812222085328,0.026257914229835977,0.7512601997983404,0.10255075339573877,0.7735947370529175,0.8090542554855347,0.6456241011619568
pooled,pooled,color_s2,color_attenuation,2,confirmation,2.5244115136249192,0.48820847255221844,0.783029893450852,0.5818407161444322,0.6171785987398205,0.6804072495568547,0.32772438037289203,0.033001857768026055,0.7506909370830384,0.10273665354295461,0.7556995749473572,0.7910222411155701,0.6282228231430054
per_degradation,per_degradation,color_s2,color_attenuation,2,confirmation,2.463548538390084,0.48820847255221844,0.783029893450852,0.5818407161444322,0.6171785987398205,0.6793809593384824,0.32720388156171726,0.028884201985470308,0.7509307898465478,0.10265856131268747,0.7629809379577637,0.7983794212341309,0.6352300643920898
raw,none,color_s3,color_attenuation,3,confirmation,1.0,0.4502072495681414,0.7737908509535021,0.5505776741463545,0.580029741296043,1.1106646907513595,0.3708029801131695,0.1379381678813752,0.743553441920158,0.11111738802225271,0.9117289781570435,0.9377273321151733,0.822796642780304
clean_global,clean_global,color_s3,color_attenuation,3,confirmation,2.374134304573457,0.4502072495681414,0.7737908509535021,0.5505776741463545,0.580029741296043,0.7111891930869,0.34031707091185287,0.02461924640183555,0.7448104883476634,0.11058513518489935,0.773980438709259,0.8099004030227661,0.6511095762252808
pooled,pooled,color_s3,color_attenuation,3,confirmation,2.5244115136249192,0.4502072495681414,0.7737908509535021,0.5505776741463545,0.580029741296043,0.7108418152990174,0.34084929406941,0.02908299626043056,0.7444405226047319,0.11070884077255022,0.7559793591499329,0.7918109893798828,0.6334107518196106
per_degradation,per_degradation,color_s3,color_attenuation,3,confirmation,2.463548538390084,0.4502072495681414,0.7737908509535021,0.5505776741463545,0.580029741296043,0.7105175139826778,0.34053375166793265,0.026597531699558342,0.7446000889041373,0.11065571219489956,0.7633039951324463,0.7991928458213806,0.6405394077301025
raw,none,turbidity_s1,turbidity,1,confirmation,1.0,0.5177007050122421,0.7905901174592982,0.6087211879734866,0.6417254680352763,0.9668925280777313,0.338332084501067,0.1194496820229993,0.7622243235651802,0.09419340261094024,0.9100360870361328,0.9367079138755798,0.8093408346176147
clean_global,clean_global,turbidity_s1,turbidity,1,confirmation,2.374134304573457,0.5177007050122421,0.7905901174592982,0.6087211879734866,0.6417254680352763,0.6538375950709818,0.31546544779847824,0.02688077700305684,0.7609905161229094,0.09461911999566254,0.7716190814971924,0.8076329827308655,0.6356551051139832
pooled,pooled,turbidity_s1,turbidity,1,confirmation,2.5244115136249192,0.5177007050122421,0.7905901174592982,0.6087211879734866,0.6417254680352763,0.657215707326459,0.3169370486596844,0.039824886850228815,0.7603322944857369,0.09482524443480657,0.7536643147468567,0.7895361185073853,0.618236780166626
per_degradation,per_degradation,turbidity_s1,turbidity,1,confirmation,2.4337801537906323,0.5177007050122421,0.7905901174592982,0.6087211879734866,0.6417254680352763,0.6547687525955536,0.31595058320890074,0.03137604884047737,0.7607377214023368,0.0946984190565113,0.7645251750946045,0.8005036115646362,0.6286948323249817
raw,none,turbidity_s2,turbidity,2,confirmation,1.0,0.5001382557568311,0.7868397532921559,0.589734217899911,0.6254669976452196,1.0015250572201273,0.34415754797044434,0.12152424770935698,0.758023202016464,0.09771864529640911,0.9083639979362488,0.9355738759040833,0.8079239130020142
clean_global,clean_global,turbidity_s2,turbidity,2,confirmation,2.374134304573457,0.5001382557568311,0.7868397532921559,0.589734217899911,0.6254669976452196,0.6703866047039061,0.3218094217541374,0.029758928431961467,0.7563417497939434,0.09842753184013332,0.7699918150901794,0.8062418103218079,0.6361820697784424
pooled,pooled,turbidity_s2,turbidity,2,confirmation,2.5244115136249192,0.5001382557568311,0.7868397532921559,0.589734217899911,0.6254669976452196,0.6729918540262818,0.3232227371267247,0.03851200910732618,0.7556191659829083,0.09866359922878551,0.7520636320114136,0.7881521582603455,0.6188496947288513
per_degradation,per_degradation,turbidity_s2,turbidity,2,confirmation,2.4337801537906323,0.5001382557568311,0.7868397532921559,0.589734217899911,0.6254669976452196,0.6709993011564191,0.3222738718255548,0.0321788745930331,0.75606426224042,0.09851854129728001,0.7629082798957825,0.799115002155304,0.6292584538459778
raw,none,turbidity_s3,turbidity,3,confirmation,1.0,0.4491551137488009,0.773163326202877,0.5530721591143591,0.5797987614302569,1.0909922397196306,0.36607830543625897,0.13264107200124314,0.7549742022955465,0.10709093354825304,0.9058043956756592,0.9341090321540833,0.8093292117118835
clean_global,clean_global,turbidity_s3,turbidity,3,confirmation,2.374134304573457,0.4491551137488009,0.773163326202877,0.5530721591143591,0.5797987614302569,0.7122624117956392,0.33891404543422726,0.024552892251077145,0.753535792330617,0.10791934371859602,0.7663018703460693,0.8044829964637756,0.6361633539199829
pooled,pooled,turbidity_s3,turbidity,3,confirmation,2.5244115136249192,0.4491551137488009,0.773163326202877,0.5530721591143591,0.5797987614302569,0.7128922774963312,0.3398847391253374,0.03146618481502923,0.7528313389386728,0.10817280639417313,0.7483277320861816,0.7863458395004272,0.6187446117401123
per_degradation,per_degradation,turbidity_s3,turbidity,3,confirmation,2.4337801537906323,0.4491551137488009,0.773163326202877,0.5530721591143591,0.5797987614302569,0.7120593220909204,0.3392018647680181,0.02676654568224226,0.7532660941165444,0.10801708851458086,0.7591992020606995,0.79733806848526,0.6292046308517456
raw,none,lowlight_s1,lowlight,1,confirmation,1.0,0.513027747032873,0.7893525065741194,0.6033762928142006,0.6362495554304864,0.9609576912905035,0.339701271803645,0.12116162338635612,0.7641795944001083,0.09399884794617978,0.9105141758918762,0.9371047019958496,0.8108720779418945
clean_global,clean_global,lowlight_s1,lowlight,1,confirmation,2.374134304573457,0.513027747032873,0.7893525065741194,0.6033762928142006,0.6362495554304864,0.6519888827893546,0.3153176931330214,0.025387287950030292,0.7635153813735874,0.09425685412708804,0.7713122963905334,0.8077805638313293,0.6346559524536133
